chr,start,mappability,gc_content,end,sample_H,sample_I,sample_J
NC_053028.1,286200000,0.932056,0.530443,286500000,21128,21067,20485
NC_053028.1,286500000,0.953248,0.549957,286800000,21746,20982,20572
NC_053028.1,286800000,0.749282,0.522903,287100000,18055,17133,17004
NC_053028.1,287100000,0.686698,0.539957,287400000,22416,19746,20201
NC_053028.1,287400000,0.608965,0.522803,287700000,16429,15593,14873
NC_053028.1,287700000,0.876039,0.53795,288000000,18197,17524,17288
NC_053028.1,288000000,0.806684,0.516537,288300000,19487,17714,17830
NC_053028.1,288300000,0.666679,0.50754,288600000,17343,16144,16399
NC_053028.1,288600000,0.943253,0.542983,288900000,21939,20753,20182
NC_053028.1,288900000,0.865479,0.544333,289200000,20059,19442,19177
NC_053028.1,289200000,0.726269,0.553,289500000,17837,17108,17000
NC_053028.1,289500000,0.94486,0.54149,289800000,21610,20760,20531
NC_053028.1,289800000,0.67945,0.533043,290100000,15514,14717,14423
NC_053028.1,290100000,0.71571,0.552073,290400000,16386,15637,15642
NC_053028.1,290400000,0.899191,0.549233,290700000,21263,20727,20339
NC_053028.1,290700000,0.938296,0.558283,291000000,22785,22508,21544
NC_053028.1,291000000,0.777392,0.534217,291300000,20099,18214,18324
NC_053028.1,291300000,0.579582,0.51673,291600000,13881,13173,12934
NC_053028.1,291600000,0.764095,0.512137,291900000,17885,16822,16379
NC_053028.1,291900000,0.691942,0.535897,292200000,17174,15775,16149
NC_053028.1,292200000,0.676856,0.51698,292500000,13893,13617,13257
NC_053028.1,292500000,0.769599,0.545533,292800000,16373,16035,15613
NC_053028.1,292800000,0.962394,0.540307,293100000,19600,19285,19214
NC_053028.1,293100000,0.96108,0.534857,293400000,19562,19210,18624
NC_053028.1,293400000,0.80276,0.54539,293700000,17619,17531,17469
NC_053028.1,293700000,0.725312,0.551767,294000000,15006,14750,14523
NC_053028.1,294000000,0.781836,0.503297,294300000,18784,18049,17350
NC_053028.1,294300000,0.906364,0.541317,294600000,19683,19375,18990
NC_053028.1,294600000,0.898964,0.533587,294900000,19709,19263,18912
NC_053028.1,294900000,0.942432,0.53922,295200000,22980,22521,22310
NC_053028.1,295200000,0.900312,0.541317,295500000,18541,18009,17843
NC_053028.1,295500000,0.877154,0.541607,295800000,18602,18277,18117
NC_053028.1,295800000,0.939104,0.561697,296100000,19124,18983,18827
NC_053028.1,296100000,0.890041,0.55035,296400000,19069,18217,17846
NC_053028.1,296400000,0.833561,0.54164,296700000,18391,17906,17665
NC_053028.1,296700000,0.804706,0.527097,297000000,17197,16633,16580
NC_053028.1,297000000,0.784512,0.54322,297300000,15542,15427,14743
NC_053028.1,297300000,0.825999,0.54015,297600000,18130,17738,17344
NC_053028.1,297600000,0.879494,0.54213,297900000,21894,21088,20790
NC_053028.1,297900000,0.968219,0.509287,298200000,22185,21279,20839
NC_053028.1,298200000,0.955774,0.51851,298500000,21289,20242,19526
NC_053028.1,298500000,0.97899,0.529487,298800000,19789,19457,19037
NC_053028.1,298800000,0.893989,0.530607,299100000,20098,19582,19189
NC_053028.1,299100000,0.74461,0.534913,299400000,19877,19815,19287
NC_053028.1,299400000,0.667816,0.52422,299700000,16874,15705,15365
NC_053028.1,299700000,0.828745,0.52705,300000000,18605,17954,17408
NC_053028.1,300000000,0.737383,0.53096,300300000,18622,17405,17030
NC_053028.1,300300000,0.861879,0.527677,300600000,20619,19775,19358
NC_053028.1,300600000,0.592786,0.547867,300900000,14177,13609,13258
NC_053028.1,300900000,0.82043,0.505227,301200000,21216,19735,19136
NC_053028.1,301200000,0.9401,0.527127,301500000,21134,19965,20017
NC_053028.1,301500000,0.965614,0.534943,301800000,19372,18920,18353
NC_053028.1,301800000,0.966331,0.54857,302100000,21073,20509,19968
NC_053028.1,302100000,0.95261,0.54202,302400000,20342,19816,19216
NC_053028.1,302400000,0.712937,0.547283,302700000,16990,16812,16216
NC_053028.1,302700000,0.839968,0.541007,303000000,20694,19489,19803
NC_053028.1,303000000,0.83394,0.55288,303300000,18762,18460,17693
NC_053028.1,303300000,0.667177,0.539613,303600000,14248,13837,13482
NC_053028.1,303600000,0.729413,0.53626,303900000,16998,16175,16093
NC_053028.1,303900000,0.663782,0.535653,304200000,16383,15424,15457
NC_053028.1,304200000,0.831441,0.536407,304500000,19293,18952,18306
NC_053028.1,304500000,0.855954,0.526747,304800000,18849,18093,18215
NC_053028.1,304800000,0.936256,0.510503,305100000,21288,20612,20598
NC_053028.1,305100000,0.950608,0.531537,305400000,20581,19957,19725
NC_053028.1,305400000,0.946607,0.52749,305700000,18848,18022,18167
NC_053028.1,305700000,0.876253,0.527497,306000000,19113,18592,18242
NC_053028.1,306000000,0.876716,0.531297,306300000,18227,17883,17372
NC_053028.1,306300000,0.791235,0.545037,306600000,16751,16111,15730
NC_053028.1,306600000,0.853259,0.540663,306900000,22594,21279,21369
NC_053028.1,306900000,0.966362,0.5464,307200000,19448,18856,18702
NC_053028.1,307200000,0.827352,0.512003,307500000,18260,17756,17427
NC_053028.1,307500000,0.738777,0.53309,307800000,17738,16753,16383
NC_053028.1,307800000,0.779264,0.521343,308100000,19382,18379,17879
NC_053028.1,308100000,0.717815,0.540143,308400000,15897,15229,15035
NC_053028.1,308400000,0.469623,0.539843,308700000,13422,12254,12289
NC_053028.1,308700000,0.411521,0.54247,309000000,12300,11099,10892
NC_053028.1,309000000,0.607685,0.526457,309300000,18438,16926,17091
NC_053028.1,309300000,0.83473,0.518677,309600000,20402,19843,19313
NC_053028.1,309600000,0.896262,0.53169,309900000,23078,22040,21726
NC_053028.1,309900000,0.937225,0.544253,310200000,22164,21510,20804
NC_053028.1,310200000,0.841885,0.546853,310500000,22298,21126,20776
NC_053028.1,310500000,0.763428,0.544587,310800000,26473,23649,24182
NC_053028.1,310800000,0.655294,0.538753,311100000,21536,19553,19858
NC_053028.1,311100000,0.819034,0.532913,311400000,25130,22437,22742
NC_053028.1,311400000,0.660573,0.545567,311700000,28790,23424,24522
NC_053028.1,311700000,0.589965,0.533187,312000000,24203,19749,21374
NC_053028.1,312000000,0.581949,0.528943,312300000,10306,9461,9568
NC_053028.1,312300000,0.929164,0.535583,312600000,20166,19427,19348
NC_053028.1,312600000,0.776427,0.53251,312900000,19866,16270,17887
NC_053028.1,312900000,0.947097,0.52884,313200000,21502,20806,20559
NC_053028.1,313200000,0.965086,0.531423,313500000,21997,20813,20482
NC_053028.1,313500000,0.736701,0.528017,313800000,23410,19462,19763
NC_053028.1,313800000,0.855179,0.54895,314100000,19604,18838,18180
NC_053028.1,314100000,0.897944,0.534963,314400000,22476,21799,21326
NC_053028.1,314400000,0.88667,0.534283,314700000,18851,18279,18269
NC_053028.1,314700000,0.869072,0.551107,315000000,19749,18822,18844
NC_053028.1,315000000,0.953789,0.547863,315300000,21240,21170,20746
NC_053028.1,315300000,0.918621,0.530423,315600000,21184,20177,19975
NC_053028.1,315600000,0.916499,0.552233,315900000,22551,22226,21604
NC_053028.1,315900000,0.750852,0.52013,316200000,17982,17159,16788
NC_053028.1,316200000,0.53129,0.51291,316500000,12554,11879,11647
NC_053028.1,316500000,0.519986,0.51432,316800000,13339,12532,12371
NC_053028.1,316800000,0.956424,0.54697,317100000,20564,20786,20073
NC_053028.1,317100000,0.975221,0.53636,317400000,19929,19510,18646
NC_053028.1,317400000,0.939353,0.537043,317700000,20085,19637,18606
NC_053028.1,317700000,0.968476,0.533313,318000000,21072,20348,19499
NC_053028.1,318000000,0.924495,0.52952,318300000,21548,20593,19740
NC_053028.1,318300000,0.954521,0.541923,318600000,20528,19831,19793
NC_053028.1,318600000,0.932314,0.533397,318900000,18917,18081,17959
NC_053028.1,318900000,0.806448,0.53882,319200000,18710,18194,17971
NC_053028.1,319200000,0.823322,0.53787,319500000,19288,18554,18385
NC_053028.1,319500000,0.818602,0.535513,319800000,18877,17796,17852
NC_053028.1,319800000,0.673591,0.537007,320100000,19576,18659,17640
NC_053028.1,320100000,0.826278,0.527877,320400000,18488,18332,17708
NC_053028.1,320400000,0.909643,0.53748,320700000,21379,20943,20241
NC_053028.1,320700000,0.783005,0.538467,321000000,29127,29213,27784
NC_053028.1,321000000,0.76932,0.54367,321300000,17743,17248,17119
NC_053028.1,321300000,0.82278,0.53699,321600000,23000,21655,21065
NC_053028.1,321600000,0.878483,0.54939,321900000,20214,19692,19250
NC_053028.1,321900000,0.823579,0.522733,322200000,20947,20117,19614
NC_053028.1,322200000,0.665759,0.52445,322500000,17452,16552,16142
NC_053028.1,322500000,0.627973,0.536923,322800000,17347,16505,16342
NC_053028.1,322800000,0.668341,0.530973,323100000,23541,20036,20670
NC_053028.1,323100000,0.655893,0.514827,323400000,20720,17996,18253
NC_053028.1,323400000,0.693842,0.53925,323700000,23730,20238,21078
NC_053028.1,323700000,0.674949,0.521047,324000000,19133,17701,17354
NC_053028.1,324000000,0.667763,0.520727,324300000,21626,19088,19121
NC_053028.1,324300000,0.78722,0.52779,324600000,18198,16989,16982
NC_053028.1,324600000,0.913771,0.524753,324900000,21085,20556,19717
NC_053028.1,324900000,0.963787,0.513847,325200000,18814,18109,17710
NC_053028.1,325200000,0.876128,0.52442,325500000,19811,19171,18517
NC_053028.1,325500000,0.780379,0.528227,325800000,20836,19862,19438
NC_053028.1,325800000,0.797069,0.53395,326100000,18613,17782,17022
NC_053028.1,326100000,0.796645,0.524193,326400000,18239,17400,16939
NC_053028.1,326400000,0.819512,0.532627,326700000,19355,18558,18210
NC_053028.1,326700000,0.703522,0.529587,327000000,17341,16579,15955
NC_053028.1,327000000,0.986306,0.535233,327300000,19696,19765,18947
NC_053028.1,327300000,0.812722,0.540377,327600000,19903,18267,17932
NC_053028.1,327600000,0.896956,0.536107,327900000,20801,20333,19748
NC_053028.1,327900000,0.968614,0.540407,328200000,19128,18973,18641
NC_053028.1,328200000,0.858002,0.52806,328500000,17084,17209,16505
NC_053028.1,328500000,0.709407,0.539077,328800000,16550,15917,15665
NC_053028.1,328800000,0.928838,0.53839,329100000,20515,20592,19749
NC_053028.1,329100000,0.921655,0.536107,329400000,25853,24852,24308
NC_053028.1,329400000,0.925832,0.526887,329700000,20876,20352,19903
NC_053028.1,329700000,0.769217,0.549647,330000000,16755,16257,16170
NC_053028.1,330000000,0.621962,0.534713,330300000,17691,17012,16471
NC_053028.1,330300000,0.703214,0.53513,330600000,18528,17129,17073
NC_053028.1,330600000,0.951445,0.560283,330900000,22023,21660,21022
NC_053028.1,330900000,0.914501,0.547873,331200000,22831,21519,21628
NC_053028.1,331200000,0.925736,0.547043,331500000,20359,19531,19378
NC_053028.1,331500000,0.95082,0.541343,331800000,21450,20953,20487
NC_053028.1,331800000,0.741667,0.525913,332100000,17968,17619,17168
NC_053028.1,332100000,0.974223,0.5254,332400000,20764,20053,19723
NC_053028.1,332400000,0.956879,0.53353,332700000,20004,19674,19063
NC_053028.1,332700000,0.942028,0.54558,333000000,22214,20908,20906
NC_053028.1,333000000,0.970181,0.531983,333300000,20786,20298,19860
NC_053028.1,333300000,0.696657,0.54418,333600000,16817,16001,15672
NC_053028.1,333600000,0.857191,0.5282,333900000,19600,18541,18347
NC_053028.1,333900000,0.694263,0.555573,334200000,16148,15467,15228
NC_053028.1,334200000,0.735068,0.544213,334500000,17745,15997,16325
NC_053028.1,334500000,0.673144,0.545943,334800000,14903,14213,13842
NC_053028.1,334800000,0.94848,0.539913,335100000,21051,20679,20144
NC_053028.1,335100000,0.898346,0.540323,335400000,19941,19179,18916
NC_053028.1,335400000,0.956588,0.551993,335700000,19344,18849,18461
NC_053028.1,335700000,0.962423,0.55786,336000000,21483,20585,20119
NC_053028.1,336000000,0.94314,0.559787,336300000,21121,20719,20489
NC_053028.1,336300000,0.953526,0.544847,336600000,21349,20559,19925
NC_053028.1,336600000,0.631432,0.5482,336900000,24177,20515,21066
NC_053028.1,336900000,0.571282,0.526703,337200000,21480,19249,19672
NC_053028.1,337200000,0.614677,0.53878,337500000,19409,16142,17131
NC_053028.1,337500000,0.641177,0.529867,337800000,16112,14701,14924
NC_053028.1,337800000,0.69226,0.547533,338100000,20323,14733,14864
NC_053028.1,338100000,0.959322,0.525157,338400000,20509,20171,19618
NC_053028.1,338400000,0.689482,0.537387,338700000,16563,15761,14645
NC_053028.1,338700000,0.959204,0.55007,339000000,21130,20233,20299
NC_053028.1,339000000,0.788025,0.55305,339300000,17206,16738,16665
NC_053028.1,339300000,0.935451,0.52282,339600000,18750,18297,17935
NC_053028.1,339600000,0.737355,0.544303,339900000,17624,17008,16650
NC_053028.1,339900000,0.838557,0.543123,340200000,19666,19224,18782
NC_053028.1,340200000,0.944662,0.53062,340500000,22250,21248,20849
NC_053028.1,340500000,0.769578,0.534943,340800000,17010,16604,16064
NC_053028.1,340800000,0.975159,0.543687,341100000,20355,20257,19401
NC_053028.1,341100000,0.960578,0.53363,341400000,21486,21463,20991
NC_053028.1,341400000,0.970184,0.536987,341700000,19111,18681,18727
NC_053028.1,341700000,0.963007,0.538557,342000000,18708,18699,18257
NC_053028.1,342000000,0.916134,0.546993,342300000,20131,19492,19316
NC_053028.1,342300000,0.759025,0.530437,342600000,16244,15381,15428
NC_053028.1,342600000,0.967139,0.526633,342900000,19231,19074,18493
NC_053028.1,342900000,0.925103,0.54782,343200000,19541,18475,18486
NC_053028.1,343200000,0.878823,0.534243,343500000,18342,17677,17044
NC_053028.1,343500000,0.882489,0.526147,343800000,18821,18506,17957
NC_053028.1,343800000,0.903959,0.536433,344100000,18540,18348,17558
NC_053028.1,344100000,0.791442,0.534733,344400000,17647,16832,16876
NC_053028.1,344400000,0.905782,0.53826,344700000,32988,32059,31380
NC_053028.1,344700000,0.958253,0.539877,345000000,20939,20317,20142
NC_053028.1,345000000,0.787702,0.54922,345300000,17068,16542,16523
NC_053028.1,345300000,0.849552,0.53151,345600000,18174,17576,17248
NC_053028.1,345600000,0.964859,0.523633,345900000,19301,18910,18312
NC_053028.1,345900000,0.946844,0.54948,346200000,26105,24534,23922
NC_053028.1,346200000,0.756855,0.550713,346500000,16283,19637,17385
NC_053028.1,346500000,0.81947,0.549313,346800000,21228,20320,19844
NC_053028.1,346800000,0.788827,0.544293,347100000,17197,16632,16494
NC_053028.1,347100000,0.943736,0.550637,347400000,20300,19369,18842
NC_053028.1,347400000,0.703054,0.54176,347700000,16944,16713,16001
NC_053028.1,347700000,0.693834,0.548303,348000000,15602,15510,15013
NC_053028.1,348000000,0.706192,0.555263,348300000,15043,14996,14454
NC_053028.1,348300000,0.913606,0.526573,348600000,20760,20135,19661
NC_053028.1,348600000,0.981088,0.540807,348900000,19737,19198,18364
NC_053028.1,348900000,0.850636,0.54442,349200000,18740,17916,17803
NC_053028.1,349200000,0.830373,0.497,349500000,17545,17184,16549
NC_053028.1,349500000,0.885565,0.519103,349800000,18568,17894,17816
NC_053028.1,349800000,0.846189,0.514553,350100000,19890,18757,18632
NC_053028.1,350100000,0.94964,0.537517,350400000,21619,20275,20135
NC_053028.1,350400000,0.91783,0.535443,350700000,21142,20429,20040
NC_053028.1,350700000,0.916104,0.527843,351000000,20410,19890,19472
NC_053028.1,351000000,0.879732,0.53146,351300000,19566,18775,18528
NC_053028.1,351300000,0.719766,0.533973,351600000,16059,16112,15769
NC_053028.1,351600000,0.898848,0.533663,351900000,20009,19721,19202
NC_053028.1,351900000,0.918578,0.531477,352200000,20864,20213,19793
NC_053028.1,352200000,0.700922,0.526427,352500000,18757,17620,17760
NC_053028.1,352500000,0.920809,0.545723,352800000,59103,59785,57495
NC_053028.1,352800000,0.812029,0.53843,353100000,17905,17485,16768
NC_053028.1,353100000,0.734522,0.52162,353400000,15985,15336,15300
NC_053028.1,353400000,0.942201,0.54253,353700000,21795,21942,21147
NC_053028.1,353700000,0.70923,0.52543,354000000,15703,15005,14861
NC_053028.1,354000000,0.952989,0.53761,354300000,19210,18876,18522
NC_053028.1,354300000,0.757249,0.54028,354600000,20365,20654,19708
NC_053028.1,354600000,0.759289,0.51126,354900000,18460,17978,17534
NC_053028.1,354900000,0.799251,0.51542,355200000,17443,16710,16659
NC_053028.1,355200000,0.93384,0.540193,355500000,19834,19360,18831
NC_053028.1,355500000,0.908599,0.55505,355800000,19393,18825,18731
NC_053028.1,355800000,0.698916,0.544253,356100000,16683,16977,16038
NC_053028.1,356100000,0.922642,0.545487,356400000,24191,22143,23079
NC_053028.1,356400000,0.862158,0.544333,356700000,19975,19379,18960
NC_053028.1,356700000,0.869665,0.53961,357000000,19673,18795,18486
NC_053028.1,357000000,0.886132,0.531233,357300000,20541,19497,19015
NC_053028.1,357300000,0.932426,0.533753,357600000,23434,22525,22116
NC_053028.1,357600000,0.923653,0.550603,357900000,23433,22133,21693
NC_053028.1,357900000,0.927895,0.547777,358200000,20895,20027,19931
NC_053028.1,358200000,0.555648,0.541263,358500000,13931,13336,13197
NC_053028.1,358500000,0.638351,0.532883,358800000,15140,15254,14644
NC_053028.1,358800000,0.590537,0.547587,359100000,14310,14060,13849
NC_053028.1,359100000,0.955989,0.522577,359400000,21349,20613,19971
NC_053028.1,359400000,0.922668,0.54221,359700000,21079,20381,20196
NC_053028.1,359700000,0.955642,0.52603,360000000,23242,22433,22251
NC_053028.1,360000000,0.936708,0.5294,360300000,21135,20346,19963
NC_053028.1,360300000,0.775461,0.540317,360600000,16499,16300,15826
NC_053028.1,360600000,0.920427,0.547233,360900000,19775,18852,19041
NC_053028.1,360900000,0.835969,0.55172,361200000,18135,17187,17412
NC_053028.1,361200000,0.95612,0.54655,361500000,20412,19878,19324
NC_053028.1,361500000,0.949048,0.531513,361800000,19941,19370,18730
NC_053028.1,361800000,0.965713,0.512923,362100000,18188,17813,17334
NC_053028.1,362100000,0.973766,0.52199,362400000,17401,17055,16464
NC_053028.1,362400000,0.753652,0.531287,362700000,17947,16851,16556
NC_053028.1,362700000,0.642455,0.52745,363000000,20317,17405,17879
NC_053028.1,363000000,0.933727,0.54259,363300000,20980,20495,19896
NC_053028.1,363300000,0.929489,0.52887,363600000,21573,21126,20594
NC_053028.1,363600000,0.909893,0.543767,363900000,19235,18857,18376
NC_053028.1,363900000,0.952047,0.5412,364200000,20329,19897,19334
NC_053028.1,364200000,0.772792,0.547237,364500000,18712,18121,17930
NC_053028.1,364500000,0.908707,0.537837,364800000,21313,20042,20042
NC_053028.1,364800000,0.753194,0.53409,365100000,18429,17510,17459
NC_053028.1,365100000,0.817865,0.547743,365400000,19661,19171,18745
NC_053028.1,365400000,0.920488,0.518457,365700000,21096,20329,19998
NC_053028.1,365700000,0.938422,0.538423,366000000,21437,21462,20352
NC_053028.1,366000000,0.930527,0.541217,366300000,22788,21993,21798
NC_053028.1,366300000,0.941937,0.551057,366600000,22187,21177,21131
