chr,start,mappability,gc_content,end,sample_H,sample_I,sample_J
NC_053041.3,408000000,0.856433,0.538927,408300000,21364,21253,20455
NC_053041.3,408300000,0.891703,0.531353,408600000,21242,20954,20317
NC_053041.3,408600000,0.9407,0.54508,408900000,20945,20353,19855
NC_053041.3,408900000,0.893838,0.54229,409200000,22474,21509,21738
NC_053041.3,409200000,0.900009,0.54038,409500000,20597,20262,19790
NC_053041.3,409500000,0.941486,0.52939,409800000,21008,20451,20162
NC_053041.3,409800000,0.920399,0.509973,410100000,21928,21872,21068
NC_053041.3,410100000,0.933904,0.534827,410400000,17362,17211,16387
NC_053041.3,410400000,0.887565,0.537537,410700000,20621,19554,19336
NC_053041.3,410700000,0.885772,0.562413,411000000,19535,19240,19167
NC_053041.3,411000000,0.938786,0.556633,411300000,19961,19719,19233
NC_053041.3,411300000,0.928033,0.539863,411600000,20266,20114,19366
NC_053041.3,411600000,0.928032,0.545627,411900000,20438,20027,19491
NC_053041.3,411900000,0.924891,0.522583,412200000,21222,20359,19951
NC_053041.3,412200000,0.943897,0.539953,412500000,21278,21136,20513
NC_053041.3,412500000,0.918511,0.52551,412800000,20190,19359,18643
NC_053041.3,412800000,0.938904,0.53278,413100000,19830,19295,19082
NC_053041.3,413100000,0.925038,0.54574,413400000,19619,18896,19077
NC_053041.3,413400000,0.928512,0.522173,413700000,20425,19999,19440
NC_053041.3,413700000,0.935141,0.51552,414000000,20969,20717,20211
NC_053041.3,414000000,0.957812,0.527547,414300000,21706,21151,20882
NC_053041.3,414300000,0.898925,0.555777,414600000,21069,20345,20232
NC_053041.3,414600000,0.905548,0.534257,414900000,20744,20696,20109
NC_053041.3,414900000,0.891073,0.541733,415200000,21467,21041,20704
NC_053041.3,415200000,0.918087,0.525143,415500000,20509,20412,19717
NC_053041.3,415500000,0.928843,0.532917,415800000,21072,20711,20280
NC_053041.3,415800000,0.905234,0.519403,416100000,20868,20607,19910
NC_053041.3,416100000,0.962463,0.53133,416400000,19268,19048,18812
NC_053041.3,416400000,0.960203,0.543203,416700000,19581,19341,18849
NC_053041.3,416700000,0.87982,0.55072,417000000,21895,21615,20933
NC_053041.3,417000000,0.912547,0.542947,417300000,20204,20047,19620
NC_053041.3,417300000,0.898029,0.521997,417600000,21126,20773,20780
NC_053041.3,417600000,0.886469,0.51118,417900000,19585,19523,19142
NC_053041.3,417900000,0.899409,0.526793,418200000,21783,20780,20911
NC_053041.3,418200000,0.946054,0.546197,418500000,20154,19798,19346
NC_053041.3,418500000,0.891634,0.54166,418800000,20667,20111,19674
NC_053041.3,418800000,0.897386,0.554473,419100000,20639,20033,19498
NC_053041.3,419100000,0.918196,0.53642,419400000,22957,21573,21410
NC_053041.3,419400000,0.893254,0.54793,419700000,21560,21322,20867
NC_053041.3,419700000,0.857118,0.54693,420000000,19823,19414,19093
NC_053041.3,420000000,0.909439,0.542303,420300000,21115,20753,20327
NC_053041.3,420300000,0.888933,0.54084,420600000,21539,21508,20741
NC_053041.3,420600000,0.884193,0.526143,420900000,21659,20986,20612
NC_053041.3,420900000,0.898373,0.537753,421200000,20001,19564,19611
NC_053041.3,421200000,0.88197,0.530797,421500000,21517,21368,20509
NC_053041.3,421500000,0.828807,0.52206,421800000,32571,32320,31163
NC_053041.3,421800000,0.891937,0.518723,422100000,20812,20151,20154
NC_053041.3,422100000,0.936752,0.516877,422400000,20589,20114,19549
NC_053041.3,422400000,0.924377,0.50953,422700000,21465,20942,20343
NC_053041.3,422700000,0.909438,0.55321,423000000,20527,20298,19877
NC_053041.3,423000000,0.786608,0.52827,423300000,21649,21621,21118
NC_053041.3,423300000,0.876735,0.5477,423600000,21464,21438,20956
NC_053041.3,423600000,0.86593,0.55217,423900000,22068,21318,21012
NC_053041.3,423900000,0.901777,0.536367,424200000,21172,20791,20464
NC_053041.3,424200000,0.680564,0.47166,424500000,21375,21584,20903
NC_053041.3,424500000,0.919933,0.532007,424800000,21859,21605,21247
NC_053041.3,424800000,0.934772,0.52441,425100000,21695,20657,20492
NC_053041.3,425100000,0.857349,0.544913,425400000,22322,22050,21475
NC_053041.3,425400000,0.901816,0.53451,425700000,21367,20407,20457
NC_053041.3,425700000,0.874603,0.545733,426000000,21957,21552,21413
NC_053041.3,426000000,0.87426,0.551083,426300000,21347,21580,20984
NC_053041.3,426300000,0.853519,0.539653,426600000,20796,19527,19362
NC_053041.3,426600000,0.894642,0.53554,426900000,21495,20850,20627
NC_053041.3,426900000,0.900074,0.535293,427200000,20439,20273,20028
NC_053041.3,427200000,0.929646,0.529413,427500000,21660,21185,20653
NC_053041.3,427500000,0.938646,0.528487,427800000,21428,20484,20305
NC_053041.3,427800000,0.816116,0.530477,428100000,21208,21225,20766
NC_053041.3,428100000,0.894246,0.537117,428400000,20658,20281,20319
NC_053041.3,428400000,0.927508,0.519537,428700000,21552,21222,21044
NC_053041.3,428700000,0.934069,0.534837,429000000,20998,20089,19811
NC_053041.3,429000000,0.921607,0.557353,429300000,21278,20882,20403
NC_053041.3,429300000,0.924701,0.54751,429600000,21563,20992,20950
NC_053041.3,429600000,0.910582,0.53584,429900000,22595,21827,21441
NC_053041.3,429900000,0.869187,0.504697,430200000,22644,22421,21860
NC_053041.3,430200000,0.915037,0.520363,430500000,20884,20172,19864
NC_053041.3,430500000,0.89325,0.555107,430800000,20660,20012,19824
NC_053041.3,430800000,0.933796,0.541883,431100000,21496,20861,20612
NC_053041.3,431100000,0.933366,0.530523,431400000,21020,20259,20014
NC_053041.3,431400000,0.920836,0.52626,431700000,19666,18686,18722
NC_053041.3,431700000,0.919529,0.532307,432000000,21410,20938,20208
NC_053041.3,432000000,0.929576,0.53867,432300000,20560,19819,19539
NC_053041.3,432300000,0.913378,0.510213,432600000,21175,20887,20214
NC_053041.3,432600000,0.905103,0.5521,432900000,20910,20264,20074
NC_053041.3,432900000,0.89332,0.542387,433200000,19895,19827,19554
NC_053041.3,433200000,0.876492,0.51962,433500000,19704,19521,18882
NC_053041.3,433500000,0.896916,0.535077,433800000,21239,21110,20346
NC_053041.3,433800000,0.909701,0.533023,434100000,21034,20730,20214
NC_053041.3,434100000,0.81034,0.53765,434400000,19683,19838,19415
NC_053041.3,434400000,0.940892,0.52288,434700000,19085,18629,18263
NC_053041.3,434700000,0.929385,0.52635,435000000,20721,20439,19475
NC_053041.3,435000000,0.931483,0.534787,435300000,20885,20101,19565
NC_053041.3,435300000,0.926671,0.55634,435600000,20982,20424,20227
NC_053041.3,435600000,0.808635,0.558397,435900000,25896,25167,24844
NC_053041.3,435900000,0.634471,0.5938,436200000,39594,39253,38051
NC_053041.3,436200000,0.947548,0.535743,436500000,20823,20554,20395
NC_053041.3,436500000,0.936257,0.553737,436800000,19861,19562,19195
NC_053041.3,436800000,0.937912,0.517573,437100000,20369,20353,19591
NC_053041.3,437100000,0.925824,0.513627,437400000,19346,19078,18228
NC_053041.3,437400000,0.856899,0.540333,437700000,20736,20338,19890
NC_053041.3,437700000,0.947031,0.53382,438000000,21941,20765,20463
NC_053041.3,438000000,0.916219,0.53263,438300000,20963,20441,20266
NC_053041.3,438300000,0.932569,0.546907,438600000,19703,19233,18746
NC_053041.3,438600000,0.865366,0.55749,438900000,30748,29915,29684
NC_053041.3,438900000,0.888973,0.53309,439200000,21214,20795,19881
NC_053041.3,439200000,0.896948,0.540353,439500000,20554,19997,19637
NC_053041.3,439500000,0.934084,0.521997,439800000,20710,20078,19408
NC_053041.3,439800000,0.868282,0.53665,440100000,21294,21138,20888
NC_053041.3,440100000,0.936904,0.5246,440400000,22030,20985,20292
NC_053041.3,440400000,0.885505,0.535087,440700000,18618,18423,18042
NC_053041.3,440700000,0.896027,0.53353,441000000,20072,20040,19149
NC_053041.3,441000000,0.871567,0.528473,441300000,19045,18658,18292
NC_053041.3,441300000,0.847449,0.54033,441600000,19063,18890,18544
NC_053041.3,441600000,0.881242,0.53514,441900000,20668,20435,19940
NC_053041.3,441900000,0.959016,0.5337,442200000,20996,20656,20222
NC_053041.3,442200000,0.921128,0.517777,442500000,20507,20148,19826
NC_053041.3,442500000,0.920453,0.540127,442800000,19686,19058,18392
NC_053041.3,442800000,0.89666,0.53409,443100000,19069,18655,18268
NC_053041.3,443100000,0.898533,0.541653,443400000,18701,18288,18050
NC_053041.3,443400000,0.933512,0.529703,443700000,18664,18337,17792
NC_053041.3,443700000,0.918697,0.541703,444000000,21137,20627,19993
NC_053041.3,444000000,0.908527,0.539357,444300000,20381,19893,19708
NC_053041.3,444300000,0.915769,0.549253,444600000,20428,19518,19453
NC_053041.3,444600000,0.880004,0.529733,444900000,22182,21707,21376
NC_053041.3,444900000,0.907787,0.533333,445200000,21792,21350,21006
NC_053041.3,445200000,0.953553,0.545747,445500000,19792,19349,18927
NC_053041.3,445500000,0.951634,0.532363,445800000,20037,19387,18509
NC_053041.3,445800000,0.926226,0.50644,446100000,19896,19544,19071
NC_053041.3,446100000,0.914679,0.520857,446400000,22024,21076,20553
NC_053041.3,446400000,0.944337,0.5429,446700000,20365,20146,19509
NC_053041.3,446700000,0.909996,0.536897,447000000,19716,19107,18826
NC_053041.3,447000000,0.904224,0.552163,447300000,19949,19127,18697
NC_053041.3,447300000,0.917716,0.541573,447600000,21348,20614,20218
NC_053041.3,447600000,0.914272,0.533843,447900000,20094,19903,19568
NC_053041.3,447900000,0.927027,0.533823,448200000,19902,19207,18840
NC_053041.3,448200000,0.923217,0.5369,448500000,18341,17878,17473
NC_053041.3,448500000,0.950311,0.498773,448800000,18251,17719,17421
NC_053041.3,448800000,0.93666,0.542557,449100000,19299,18338,17975
NC_053041.3,449100000,0.923941,0.54293,449400000,22663,21750,21669
NC_053041.3,449400000,0.931838,0.5403,449700000,20311,19693,19270
NC_053041.3,449700000,0.947794,0.525067,450000000,20729,20071,19802
NC_053041.3,450000000,0.95472,0.529017,450300000,3217,2905,2871
NC_053041.3,450300000,0.915099,0.51945,450600000,9979,9877,9469
NC_053041.3,450600000,0.811336,0.51909,450900000,20351,19438,19313
NC_053041.3,450900000,0.907187,0.547367,451200000,19859,19088,18810
NC_053041.3,451200000,0.932037,0.51683,451500000,19695,19599,19110
NC_053041.3,451500000,0.906722,0.498383,451800000,19388,18940,18511
NC_053041.3,451800000,0.943388,0.534077,452100000,18235,17113,17002
NC_053041.3,452100000,0.921322,0.53339,452400000,20935,20211,20125
NC_053041.3,452400000,0.925103,0.52616,452700000,18610,18465,18112
NC_053041.3,452700000,0.912615,0.535667,453000000,19643,19514,18653
NC_053041.3,453000000,0.926389,0.510803,453300000,18894,18365,17978
NC_053041.3,453300000,0.934006,0.52977,453600000,20832,19940,19547
NC_053041.3,453600000,0.876549,0.523903,453900000,20727,19837,19533
NC_053041.3,453900000,0.975081,0.54102,454200000,20819,20067,19966
NC_053041.3,454200000,0.918216,0.54706,454500000,19218,18581,18417
NC_053041.3,454500000,0.883116,0.537693,454800000,19331,18646,18138
NC_053041.3,454800000,0.919032,0.547687,455100000,21373,20607,20154
NC_053041.3,455100000,0.941446,0.52876,455400000,20287,19757,19352
NC_053041.3,455400000,0.881438,0.526047,455700000,22073,21226,20890
NC_053041.3,455700000,0.928273,0.53334,456000000,20457,20133,19501
NC_053041.3,456000000,0.93015,0.54429,456300000,20395,20163,19603
NC_053041.3,456300000,0.88328,0.549757,456600000,20761,20316,19798
NC_053041.3,456600000,0.932461,0.540467,456900000,22454,21510,21238
NC_053041.3,456900000,0.912943,0.522173,457200000,19076,19138,18734
NC_053041.3,457200000,0.887764,0.54191,457500000,20918,20649,19797
NC_053041.3,457500000,0.863179,0.531143,457800000,19683,19283,18967
NC_053041.3,457800000,0.935571,0.524697,458100000,21584,21168,20718
NC_053041.3,458100000,0.925864,0.53501,458400000,21036,20306,20004
NC_053041.3,458400000,0.939622,0.533073,458700000,19774,19212,18950
NC_053041.3,458700000,0.947068,0.51817,459000000,22027,21490,20883
NC_053041.3,459000000,0.937885,0.523903,459300000,20585,19890,19741
NC_053041.3,459300000,0.880392,0.538503,459600000,20158,19501,19479
NC_053041.3,459600000,0.913907,0.522387,459900000,21462,21160,20841
NC_053041.3,459900000,0.923392,0.52226,460200000,20731,20117,19726
NC_053041.3,460200000,0.943393,0.545797,460500000,19646,19161,18964
NC_053041.3,460500000,0.909581,0.539333,460800000,20608,20189,19810
NC_053041.3,460800000,0.893197,0.539237,461100000,12895,12616,12538
NC_053041.3,461100000,0.959507,0.55252,461400000,8470,8091,8044
NC_053041.3,461400000,0.917967,0.499113,461700000,19466,18854,18440
NC_053041.3,461700000,0.933668,0.54493,462000000,19033,18571,17871
NC_053041.3,462000000,0.899643,0.524133,462300000,19352,19100,18673
NC_053041.3,462300000,0.952816,0.52815,462600000,18628,18578,17754
NC_053041.3,462600000,0.946825,0.52962,462900000,18233,17465,17480
NC_053041.3,462900000,0.906619,0.537353,463200000,17185,16882,16435
NC_053041.3,463200000,0.939783,0.522417,463500000,17996,17526,17385
NC_053041.3,463500000,0.916248,0.52567,463800000,18656,17746,17635
NC_053041.3,463800000,0.89473,0.5256,464100000,17897,17873,17146
NC_053041.3,464100000,0.901355,0.530143,464400000,18110,17610,16711
NC_053041.3,464400000,0.953758,0.538463,464700000,17931,17761,17406
NC_053041.3,464700000,0.924747,0.53368,465000000,17621,17058,17226
NC_053041.3,465000000,0.905556,0.528023,465300000,19055,18690,18561
NC_053041.3,465300000,0.876031,0.55282,465600000,19059,18617,18342
NC_053041.3,465600000,0.91122,0.53796,465900000,19137,18237,18041
NC_053041.3,465900000,0.938009,0.501153,466200000,20554,20010,19687
NC_053041.3,466200000,0.878771,0.53368,466500000,19512,19098,18858
NC_053041.3,466500000,0.896273,0.52461,466800000,20949,20411,20064
NC_053041.3,466800000,0.837728,0.54495,467100000,19728,19040,18455
NC_053041.3,467100000,0.887028,0.536613,467400000,18169,17838,17766
NC_053041.3,467400000,0.924928,0.530173,467700000,18660,18206,17842
NC_053041.3,467700000,0.944733,0.53197,468000000,18234,17930,17414
NC_053041.3,468000000,0.912813,0.51219,468300000,19424,18998,18805
NC_053041.3,468300000,0.87009,0.543963,468600000,19215,18319,17999
NC_053041.3,468600000,0.911253,0.543667,468900000,19934,19397,18881
NC_053041.3,468900000,0.890511,0.5387,469200000,32819,31143,28580
NC_053041.3,469200000,0.940933,0.552917,469500000,16285,15546,15402
NC_053041.3,469500000,0.891507,0.530253,469800000,20735,20042,19727
NC_053041.3,469800000,0.874173,0.540653,470100000,22491,21863,21558
NC_053041.3,470100000,0.905573,0.532853,470400000,21321,20882,20589
NC_053041.3,470400000,0.870099,0.528413,470700000,20224,19401,19157
NC_053041.3,470700000,0.868919,0.548883,471000000,21008,20388,20453
NC_053041.3,471000000,0.901522,0.52134,471300000,21203,21112,20289
NC_053041.3,471300000,0.962164,0.540073,471600000,19979,19370,19137
NC_053041.3,471600000,0.953975,0.542723,471900000,19124,18795,18574
NC_053041.3,471900000,0.948378,0.53529,472200000,19894,19842,19477
NC_053041.3,472200000,0.854053,0.51909,472500000,21063,21132,20583
NC_053041.3,472500000,0.951923,0.5489,472800000,20494,20313,19610
NC_053041.3,472800000,0.88996,0.54998,473100000,21625,21111,20791
NC_053041.3,473100000,0.899389,0.519253,473400000,20882,19618,19713
NC_053041.3,473400000,0.898631,0.524553,473700000,20588,20321,19392
NC_053041.3,473700000,0.905473,0.533797,474000000,20476,19770,19613
NC_053041.3,474000000,0.896114,0.531847,474300000,20731,20391,19720
NC_053041.3,474300000,0.954506,0.549763,474600000,20658,20591,20210
NC_053041.3,474600000,0.876868,0.55459,474900000,21339,21097,20271
NC_053041.3,474900000,0.925845,0.531777,475200000,21317,20575,20236
NC_053041.3,475200000,0.903155,0.526757,475500000,20437,20168,19647
NC_053041.3,475500000,0.932598,0.53936,475800000,20259,19818,19359
NC_053041.3,475800000,0.940576,0.550613,476100000,20604,20111,19701
NC_053041.3,476100000,0.932681,0.540043,476400000,20975,20303,19990
NC_053041.3,476400000,0.941329,0.54014,476700000,20254,19887,19759
NC_053041.3,476700000,0.916552,0.53084,477000000,23009,21528,21713
NC_053041.3,477000000,0.959883,0.52342,477300000,20156,19716,19173
NC_053041.3,477300000,0.911346,0.53747,477600000,21260,20850,20210
NC_053041.3,477600000,0.922841,0.530323,477900000,19821,19185,18920
NC_053041.3,477900000,0.939971,0.545003,478200000,22326,21453,20914
NC_053041.3,478200000,0.946436,0.533137,478500000,21374,20783,20375
NC_053041.3,478500000,0.915097,0.536157,478800000,20370,19716,19296
NC_053041.3,478800000,0.944017,0.51174,479100000,20751,20406,19852
NC_053041.3,479100000,0.908467,0.535687,479400000,19355,18788,18554
NC_053041.3,479400000,0.943379,0.531,479700000,21397,21315,21086
NC_053041.3,479700000,0.918408,0.53687,480000000,20524,19942,19334
NC_053041.3,480000000,0.970425,0.510053,480300000,21021,20500,20141
NC_053041.3,480300000,0.893284,0.53868,480600000,21159,20743,20416
NC_053041.3,480600000,0.942748,0.538707,480900000,23175,22414,22004
NC_053041.3,480900000,0.876255,0.537943,481200000,21961,21104,20749
NC_053041.3,481200000,0.929787,0.56251,481500000,20935,20363,19827
NC_053041.3,481500000,0.933045,0.526993,481800000,22058,21169,20437
NC_053041.3,481800000,0.897613,0.513643,482100000,20055,19994,19112
NC_053041.3,482100000,0.91737,0.549807,482400000,20820,20181,19791
NC_053041.3,482400000,0.895739,0.552727,482700000,20043,19630,19094
NC_053041.3,482700000,0.916603,0.52945,483000000,23802,22588,22358
NC_053041.3,483000000,0.930937,0.508343,483300000,21336,20949,20300
NC_053041.3,483300000,0.94176,0.524507,483600000,20841,20200,20190
NC_053041.3,483600000,0.962204,0.543127,483900000,20542,19816,19542
NC_053041.3,483900000,0.943885,0.528133,484200000,20292,20218,19900
NC_053041.3,484200000,0.861811,0.547733,484500000,20683,20355,20072
NC_053041.3,484500000,0.899897,0.546563,484800000,20272,20226,19860
NC_053041.3,484800000,0.90016,0.551593,485100000,20029,20036,19702
NC_053041.3,485100000,0.941538,0.519177,485400000,21828,21014,20642
NC_053041.3,485400000,0.892529,0.534917,485700000,21873,21016,20850
NC_053041.3,485700000,0.915876,0.524053,486000000,21547,20890,20592
NC_053041.3,486000000,0.923468,0.519987,486300000,20359,20268,19825
NC_053041.3,486300000,0.919998,0.54945,486600000,20515,20407,19583
NC_053041.3,486600000,0.926432,0.54296,486900000,19827,19807,19271
NC_053041.3,486900000,0.900191,0.537257,487200000,14312,13972,14039
NC_053041.3,487200000,0.919617,0.550277,487500000,19510,18894,18827
NC_053041.3,487500000,0.859174,0.546107,487800000,21132,20736,20344
NC_053041.3,487800000,0.914172,0.545337,488100000,19424,19146,18844
NC_053041.3,488100000,0.934672,0.543427,488400000,20268,19302,19244
